,PC1,PC2,PC3,Class Attruibute
0,0.0027326843361700067,0.1290163868106969,-1.3760215542940901,1
1,-0.05874624219611968,0.012367836057561287,-1.0661231796147903,1
2,-0.059996401628040055,-0.0016349097863003431,-1.0547535850607703,1
3,-0.12200197268213288,-0.011377817200625688,-1.0459410949975687,1
4,0.003958780326058162,0.028297676232175106,-1.0732529880515187,1
5,-0.023600150298707864,0.022369829843561357,-1.0698795987897318,1
6,-0.06568879758145711,0.017037125999095876,-1.068246425443946,1
7,-0.07586228371474814,-0.09957425252316973,-0.7288870280388916,1
8,-0.1026064973350941,-0.20175910272104347,-0.4357440785698701,1
9,-0.27272304924811025,-0.3826097235660868,0.1437463133969629,1
10,-0.3057644919596531,-0.5046665676273695,0.5619047074765376,1
11,-0.36650479642731276,-0.50537730731997,0.5575077550086118,1
12,-0.4580530900373188,-0.5073607456771966,0.5484167851454493,1
13,-0.36066478376559374,-0.4915637239640523,0.5418314199992768,1
14,-0.2896001586038749,-0.505588107641166,0.5638764302939249,1
15,-0.29869493303443684,-0.4878686519397277,0.543719739508184,1
16,-0.3539328376302029,-0.541651729793068,1.0019503941315744,1
17,0.024441401071647977,0.010710859994193935,-1.5835491927140806,1
18,0.04625453760113718,-0.023020374100971273,-1.5814110123722736,1
19,-0.09230761832291107,0.09979713994840962,-1.3561053250196373,1
20,-0.08585054452145682,-0.017442255597584822,-1.0373655511362592,1
21,-0.09618614811560522,-0.024746377293943644,-1.034062745072573,1
22,-0.07561136085555867,-0.016172654463477536,-1.0442105082322615,1
23,-0.09914524435589285,-0.02161186045212125,-1.0348715239345967,1
24,-0.12470541810000785,-0.006782191546774268,-1.0544841288044968,1
25,-0.18784066776945135,0.0031365987605359523,-1.0734560600297207,1
26,-0.11621641743104137,-0.11666122127968745,-0.7285885364747772,1
27,-0.19111522095353345,-0.2189592920365178,-0.40528129803563046,1
28,-0.28249909312289895,-0.3964528428885665,0.14530279420616787,1
29,-0.31623050243724243,-0.48863004080050493,0.5296481575391404,1
30,-0.3777070561982372,-0.5025413059714573,0.5420932434381847,1
31,-0.3396314805550971,-0.4962467898510084,0.5357103774671719,1
32,-0.26988809705201977,-0.4901579730422215,0.5359619088011178,1
33,-0.2895335865991131,-0.4805988734811667,0.5266982286081565,1
34,-0.3444067579855512,-0.4909419348941431,0.5314711141795982,1
35,-0.3412934556007341,-0.6274178146177405,1.0869504079691596,1
36,-0.4748705913681027,-0.890814490060207,1.150063488950582,1
37,-0.22996945147062908,-0.7638308372361226,0.6681821012246615,1
38,-0.365190100871559,-0.7518979470427481,0.6449029319452165,1
